case,path,codec,width,height,valueBytes,payloadBytes,sample,sendTarget,loopTarget,seconds,loopHz,published,txHz,appliedInWindow,applyHz,receivedAfterDrain,missPercent,schedulerMisses,captureCount,busyPercent,encodeP95ms,latencyP50ms,latencyP95ms,latencyP99ms,latencyMaxMs,snapshotP95ms,applyGapP95ms,applyGapMaxMs,latencyFirstThirdMs,latencyLastThirdMs,sourceAgeP95ms,decoderErrorObservations,corrupt,outOfOrder,predictedReadbacks,predictionFallbacks
sustained-60-at-120,UdonVM,Codec_Luma4,640,360,32,57,1,60,120,60.0000,120.0000,3600,60.0000,3599,59.9833,3600,0.0000,0,7200,0.0000,1.9125,16.6128,16.7404,16.9016,17.1009,15.0606,16.7961,33.3939,16.4694,16.5717,25.2619,0,0,0,3780,0
