case,path,codec,width,height,valueBytes,payloadBytes,sample,sendTarget,loopTarget,seconds,loopHz,published,txHz,appliedInWindow,applyHz,receivedAfterDrain,missPercent,schedulerMisses,captureCount,busyPercent,encodeP95ms,latencyP50ms,latencyP95ms,latencyP99ms,latencyMaxMs,snapshotP95ms,applyGapP95ms,applyGapMaxMs,latencyFirstThirdMs,latencyLastThirdMs,sourceAgeP95ms,decoderErrorObservations,corrupt,outOfOrder,predictedReadbacks,predictionFallbacks
sustained-60-at-120,Native,Codec_Luma4,640,360,32,57,1,60,120,60.0000,119.9500,3600,60.0000,3599,59.9833,3600,0.0000,0,7197,0.0000,0.5673,16.6427,16.6954,16.9727,20.2659,16.3564,16.7217,25.5356,16.5402,16.5784,25.0276,0,0,0,3781,0
